,cntr_01,dist_x,pang_x,ra_01,dec_01,major_01,designation,ra_x,dec_x,sigra,sigdec,sigradec,glon,glat,elon,elat,wx,wy,cntr,source_id,coadd_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,satnum,ra_pm,dec_pm,sigra_pm,sigdec_pm,sigradec_pm,pmra,sigpmra,pmdec,sigpmdec,w1rchi2_pm,w2rchi2_pm,w3rchi2_pm,w4rchi2_pm,rchi2_pm,pmcode,cc_flags,rel,ext_flg,var_flg,ph_qual,det_bit,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,w1cov,w2cov,w3cov,w4cov,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w3cc_map,w3cc_map_str,w4cc_map,w4cc_map_str,best_use_cntr,ngrp,w1flux,w1sigflux,w1sky,w1sigsk,w1conf,w2flux,w2sigflux,w2sky,w2sigsk,w2conf,w3flux,w3sigflux,w3sky,w3sigsk,w3conf,w4flux,w4sigflux,w4sky,w4sigsk,w4conf,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w3mag,w3sigm,w3flg,w3mcor,w4mag,w4sigm,w4flg,w4mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w3mag_1,w3sigm_1,w3flg_1,w4mag_1,w4sigm_1,w4flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w3mag_2,w3sigm_2,w3flg_2,w4mag_2,w4sigm_2,w4flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w3mag_3,w3sigm_3,w3flg_3,w4mag_3,w4sigm_3,w4flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w3mag_4,w3sigm_4,w3flg_4,w4mag_4,w4sigm_4,w4flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w3mag_5,w3sigm_5,w3flg_5,w4mag_5,w4sigm_5,w4flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w3mag_6,w3sigm_6,w3flg_6,w4mag_6,w4sigm_6,w4flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w3mag_7,w3sigm_7,w3flg_7,w4mag_7,w4sigm_7,w4flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,w3mag_8,w3sigm_8,w3flg_8,w4mag_8,w4sigm_8,w4flg_8,w1magp,w1sigp1,w1sigp2,w1k,w1ndf,w1mlq,w1mjdmin,w1mjdmax,w1mjdmean,w2magp,w2sigp1,w2sigp2,w2k,w2ndf,w2mlq,w2mjdmin,w2mjdmax,w2mjdmean,w3magp,w3sigp1,w3sigp2,w3k,w3ndf,w3mlq,w3mjdmin,w3mjdmax,w3mjdmean,w4magp,w4sigp1,w4sigp2,w4k,w4ndf,w4mlq,w4mjdmin,w4mjdmax,w4mjdmean,rho12,rho23,rho34,q12,q23,q34,xscprox,w1rsemi,w1ba,w1pa,w1gmag,w1gerr,w1gflg,w2rsemi,w2ba,w2pa,w2gmag,w2gerr,w2gflg,w3rsemi,w3ba,w3pa,w3gmag,w3gerr,w3gflg,w4rsemi,w4ba,w4pa,w4gmag,w4gerr,w4gflg,tmass_key,r_2mass,pa_2mass,n_2mass,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,htm20,ra_y,dec_y,z1,z2,spec_type
8,9.0,0.263713,137.722534,131.413,-1.66217,5.0,J084539.06-013944.0,131.4127593,-1.6622242,0.1314,0.1451,0.0054,228.4429788,24.3297768,134.3552997,-18.953854,2530.52,1661.064,1.315001601351034e+18,1315m016_ac51-034098,1315m016_ac51,34098.0,15.826,0.05,21.9,1.096,15.92,0.157,6.9,0.9538,12.199,,1.0,1.161,8.864,,-0.4,0.8948,1.023,1.0,0.0,0.0,0.0,0.0,0.0,0000,131.4127547,-1.6622205,0.1585,0.1738,0.0124,-257.0,470.0,208.0,524.0,1.095,0.9536,1.161,0.8948,1.023,1N000,0000,,0.0,1nnn,ABUU,3.0,0000,22.0,24.0,2.0,24.0,0.0,11.0,0.0,11.0,23.559,23.325,10.955,10.958,0.0,,0.0,,0.0,,0.0,,1.315001601351034e+18,0.0,74.089,3.3875,12.474,2.757,0.079,27.028,3.9005,34.609,3.65,0.199,68.948,70.053,2115.952,28.61,2.234,-8.3976,22.568,654.778,11.731,1.853,16.003,0.15,1.0,0.261,16.254,0.495,1.0,0.319,11.835,,32.0,0.825,8.507,,32.0,0.576,16.584,0.144,0.0,16.794,0.431,0.0,13.028,,32.0,9.513,,32.0,16.264,0.15,1.0,16.573,0.495,1.0,12.66,,32.0,9.083,,32.0,16.133,0.173,1.0,15.82,,32.0,12.383,,32.0,8.75,,32.0,15.962,0.183,1.0,15.803,,32.0,12.201,,32.0,8.46,,32.0,15.684,0.17,1.0,15.637,,32.0,13.16,,32.0,8.207,,32.0,15.347,0.146,1.0,15.319,,32.0,11.959,,32.0,7.979,,32.0,15.036,0.127,1.0,14.985,,32.0,11.796,,32.0,7.769,,32.0,14.778,0.116,1.0,15.422,0.52,1.0,11.644,,32.0,7.575,,32.0,15.831,0.326,0.067,0.716,23.0,10.9,55315.92571907,55508.04735022,55419.96130182,15.904,0.716,0.146,0.597,21.0,0.23,55315.92571907,55508.04735022,55419.96130182,13.364,3.732,1.125,0.643,5.0,0.31,55315.92571907,55316.91793755,55316.40679083,,,,0.761,6.0,0.0,55315.92571907,55316.91793755,55316.40679083,27.0,64.0,-23.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10037195817377.0,131.413,-1.6621700000000001,0.258,0.8690000000000001,PG+PG
9,10.0,0.188163,117.457367,138.55,-1.68663,5.0,J091412.06-014111.9,138.5502564,-1.6866541,0.0728,0.0777,0.0093,232.7213915,30.3700699,141.5272745,-16.8701846,3644.187,1596.899,1.3910016013510134e+18,1391m016_ac51-013418,1391m016_ac51,13418.0,14.784,0.032,34.2,1.055,14.441,0.052,20.9,0.8521,12.163,,0.8,0.9217,8.855,,0.3,1.169,0.9815,1.0,0.0,0.0,0.0,0.0,0.0,0000,138.5502564,-1.686655,0.0755,0.0803,-0.0059,372.0,191.0,206.0,213.0,1.052,0.849,0.9216,1.169,0.9793,1N000,0000,,0.0,00nn,AAUU,3.0,0000,24.0,24.0,24.0,24.0,0.0,12.0,0.0,12.0,23.243,23.34,11.873,11.915,0.0,,0.0,,0.0,,0.0,,1.3910016013510134e+18,0.0,193.41,5.6529,13.363,2.865,0.189,105.55,5.0577,36.266,3.673,0.3,62.895,76.592,2207.672,29.394,6.29,5.6236,19.929,695.569,11.296,1.5,14.66,0.044,1.0,0.261,14.369,0.059,1.0,0.319,11.945,,32.0,0.825,8.165,,32.0,0.576,15.344,0.047,0.0,15.154,0.066,0.0,13.167,,32.0,9.33,,32.0,14.921,0.044,1.0,14.688,0.059,1.0,12.77,,32.0,8.741,,32.0,14.755,0.048,1.0,14.529,0.066,1.0,12.458,,32.0,8.237,,32.0,14.684,0.055,1.0,14.511,0.081,1.0,12.179,,32.0,7.849,,32.0,14.642,0.064,1.0,14.551,0.101,1.0,11.951,,32.0,7.562,,32.0,14.606,0.073,1.0,14.616,0.127,1.0,11.759,,32.0,7.323,,32.0,14.574,0.082,1.0,14.668,0.155,1.0,11.618,,32.0,7.074,,32.0,14.532,0.091,1.0,14.663,0.176,1.0,11.528,,32.0,6.839,,32.0,14.77,0.085,0.017,0.751,23.0,3.0,55322.67374477,55514.66026867,55418.67813295,14.456,0.214,0.044,0.759,23.0,1.15,55322.67374477,55514.66026867,55418.67813295,13.532,3.897,1.125,0.56,5.0,0.14,55322.67374477,55323.79839392,55323.23606936,11.021,12.104,3.494,0.802,6.0,0.06,55322.67374477,55323.79839392,55323.23606936,-23.0,-51.0,18.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,179326676.0,0.421,-27.1,1.0,16.588,0.152,15.924,0.198,15.139,0.191,10518301289975.0,138.55,-1.6866299999999999,0.259,0.868,PG+PG
10,11.0,0.319529,-164.91588,178.625,-0.72424,5.0,J115430.03-004327.5,178.6251469,-0.7243257,0.0926,0.0977,0.0186,274.4513729,58.9625614,179.026667,-1.2114174,1689.134,151.634,1.7841000013510052e+18,1784p000_ac51-005161,1784p000_ac51,5161.0,15.037,0.037,29.2,0.909,14.89,0.078,14.0,0.8682,12.26,,0.6,0.9534,9.021,,-0.6,1.003,0.915,1.0,0.0,0.0,0.0,0.0,0.0,0000,178.6251422,-0.7243141,0.0988,0.1048,0.0212,170.0,264.0,-461.0,286.0,0.9025,0.8676,0.9533,1.003,0.9126,1N000,0000,,0.0,00nn,AAUU,3.0,1100,22.0,22.0,16.0,22.0,0.0,11.0,0.0,11.0,22.326,22.273,11.913,11.722,0.0,,0.0,,0.0,,0.0,,1.7841000013510052e+18,0.0,153.2,5.2506,17.207,3.097,0.048,69.803,4.9961,43.648,4.099,0.113,42.94,77.395,3028.741,31.209,0.455,-11.741,19.524,1033.924,10.874,2.36,14.958,0.045,1.0,0.261,14.854,0.101,1.0,0.319,11.952,,32.0,0.825,8.357,,32.0,0.576,15.636,0.048,1.0,15.63,0.112,1.0,13.157,,32.0,10.007,,32.0,15.219,0.045,1.0,15.173,0.101,1.0,12.777,,32.0,8.933,,32.0,15.05,0.05,1.0,15.016,0.113,1.0,12.549,,32.0,8.661,,32.0,14.98,0.057,1.0,14.97,0.133,1.0,12.427,,32.0,8.395,,32.0,14.953,0.066,1.0,14.957,0.158,1.0,12.227,,32.0,8.259,,32.0,14.943,0.077,1.0,14.966,0.187,1.0,12.048,,32.0,8.018,,32.0,14.912,0.087,1.0,14.98,0.222,1.0,11.881,,32.0,7.823,,32.0,14.826,0.092,1.0,14.959,0.251,1.0,11.73,,32.0,7.584,,32.0,15.036,0.14,0.03,0.886,21.0,3.15,55361.04390549,55551.03059838,55456.02231179,14.887,0.319,0.068,0.677,21.0,1.01,55361.04390549,55551.03059838,55456.02231179,14.031,7.241,2.183,0.861,3.0,0.46,55361.04390549,55362.03624769,55361.49498167,,,,0.965,3.0,0.73,55361.04390549,55362.03624769,55361.49498167,-3.0,38.0,-76.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,890766297.0,0.524,-120.2,1.0,16.95,0.206,15.679,0.152,15.338,0.217,10446384107637.0,178.625,-0.72424,0.312,0.22699999999999998,PG+PG
11,12.0,0.176181,87.071835,181.63,1.82378,5.0,J120631.32+014925.6,181.6305089,1.8237825,0.0742,0.0784,-0.0059,278.0009103,62.5012124,180.7703221,2.3218037,1741.25,2857.909,1.815101501351045e+18,1815p015_ac51-045124,1815p015_ac51,45124.0,14.637,0.032,33.6,1.181,14.376,0.052,21.0,0.9999,12.212,,0.6,0.9111,9.005,,-1.2,0.9486,1.034,1.0,0.0,0.0,0.0,0.0,0.0,0000,181.6304981,1.8237776,0.0807,0.0864,-0.0139,410.0,189.0,141.0,207.0,1.174,1.0,0.9111,0.9488,1.032,2N001,0000,,0.0,11nn,AAUU,3.0,1111,23.0,23.0,23.0,23.0,0.0,11.0,0.0,11.0,25.18,25.373,11.951,11.768,0.0,,0.0,,0.0,,0.0,,1.815101501351045e+18,0.0,221.5,6.5872,17.452,3.079,0.0,112.14,5.3319,44.459,3.97,0.0,48.991,78.85,2994.397,30.024,0.0,-22.823,19.808,1033.458,10.801,4.363,14.429,0.032,1.0,0.261,14.446,0.085,1.0,0.319,11.764,,32.0,0.825,8.465,,32.0,0.576,15.158,0.035,1.0,15.185,0.09,1.0,12.969,,32.0,9.477,,32.0,14.69,0.032,1.0,14.765,0.085,1.0,12.589,,32.0,9.041,,32.0,14.439,0.033,1.0,14.583,0.095,1.0,12.317,,32.0,8.693,,32.0,14.229,0.033,1.0,14.437,0.104,1.0,12.061,,32.0,8.397,,32.0,13.999,0.032,1.0,14.261,0.106,1.0,11.829,,32.0,8.135,,32.0,13.772,0.03,1.0,14.066,0.104,1.0,11.631,,32.0,7.898,,32.0,13.598,0.03,1.0,13.906,0.104,1.0,11.505,,32.0,7.682,,32.0,13.476,0.03,1.0,13.804,0.109,17.0,12.053,,32.0,7.482,,32.0,14.637,0.125,0.026,0.821,22.0,7.13,55362.76449216,55552.61710536,55461.80371671,14.405,0.22,0.046,0.633,22.0,3.6,55362.76449216,55552.61710536,55461.80371671,13.783,6.434,1.94,0.769,5.0,0.01,55362.76449216,55363.75670699,55363.24556217,,,,0.82,3.0,0.02,55362.76449216,55363.75670699,55363.24556217,45.0,-23.0,-99.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,854827645.0,0.587,-129.4,1.0,16.912,0.189,16.021,0.191,15.39,0.189,14847479579404.0,181.63,1.82378,0.295,0.292,PG+PG
12,13.0,0.601345,70.84864,175.886,-0.43995,5.0,J114332.69-002623.6,175.8862378,-0.4398952,0.0936,0.0969,0.0138,269.5454745,57.9618846,176.399381,-2.0389292,939.531,896.286,1.7541000013510185e+18,1754p000_ac51-018470,1754p000_ac51,18470.0,15.073,0.038,28.9,0.9063,14.941,0.076,14.4,0.9962,12.255,,0.2,0.9143,8.309,0.363,3.0,1.003,0.9524,2.0,1.0,0.0,0.0,0.0,0.0,0000,,,,,,,,,,,,,,,,0000,s,0.0,nnnn,AAUC,11.0,0000,23.0,23.0,16.0,23.0,0.0,11.0,2.0,11.0,25.393,25.4,12.948,12.929,0.0,,0.0,,0.0,,0.0,,1.7541000013510185e+18,0.0,148.14,5.1284,16.672,2.953,0.084,66.64,4.6435,43.53,3.932,0.143,14.249,92.214,2996.411,33.759,2.139,75.251,25.163,1016.842,12.344,2.047,14.649,0.03,1.0,0.261,14.545,0.083,1.0,0.319,11.848,,32.0,0.825,8.106,,32.0,0.576,15.478,0.037,1.0,15.456,0.102,1.0,13.133,,32.0,8.98,,32.0,14.91,0.03,1.0,14.864,0.083,1.0,12.673,,32.0,8.682,,32.0,14.551,0.028,1.0,14.526,0.08,1.0,12.427,,32.0,8.559,,32.0,14.348,0.029,1.0,14.353,0.084,1.0,12.315,,32.0,8.266,,32.0,14.266,0.032,1.0,14.31,0.097,1.0,12.175,,32.0,8.005,,32.0,14.236,0.036,1.0,14.339,0.118,1.0,12.026,,32.0,7.769,,32.0,14.224,0.041,1.0,14.394,0.145,1.0,12.672,,32.0,7.552,,32.0,14.224,0.047,1.0,14.446,0.175,1.0,11.84,,32.0,7.353,,32.0,15.077,0.152,0.032,0.769,22.0,4.26,55358.53013315,55548.65001025,55457.75192854,14.954,0.297,0.062,0.85,22.0,0.47,55358.53013315,55548.65001025,55457.75192854,15.091,14.559,4.39,0.817,4.0,0.11,55358.53013315,55359.52234799,55359.04732075,8.337,1.405,0.423,0.709,7.0,1.09,55358.53013315,55359.52234799,55359.04732075,23.0,-51.0,-57.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10447369030109.0,175.886,-0.43995,0.35100000000000003,0.8029999999999999,PG+PG
13,14.0,0.265432,103.810114,182.741,-0.13542,5.0,J121057.81-000807.5,182.7409016,-0.1354376,0.1002,0.1084,0.016,281.6484709,61.0526806,182.5688612,0.9656335,2794.178,1693.4,1.8301000013510323e+18,1830p000_ac51-032314,1830p000_ac51,32314.0,15.274,0.04,26.9,1.018,14.882,0.079,13.7,0.9942,12.365,0.443,2.4,0.9763,8.412,,1.2,0.9347,0.9838,1.0,0.0,0.0,0.0,0.0,0.0,0000,182.7409028,-0.1354359,0.1151,0.1244,0.0181,-21.0,319.0,-164.0,348.0,1.017,0.9939,0.9763,0.9347,0.9837,1N000,0000,,0.0,11nn,AACU,7.0,3455,24.0,24.0,11.0,18.0,0.0,13.0,0.0,13.0,24.526,17.516,12.842,13.849,0.0,,0.0,,0.0,,0.0,,1.8301000013510323e+18,0.0,123.11,4.5737,18.641,3.172,0.0,70.351,5.1476,52.147,4.114,0.461,179.49,73.316,3128.237,30.851,1.345,25.661,21.375,1065.049,12.026,2.119,14.986,0.042,1.0,0.261,14.657,0.099,1.0,0.319,11.559,,32.0,0.825,7.958,,32.0,0.576,15.792,0.049,1.0,15.541,0.116,1.0,12.902,,32.0,9.111,,32.0,15.247,0.042,1.0,14.976,0.099,1.0,12.384,,32.0,8.534,,32.0,14.807,0.036,1.0,14.598,0.098,1.0,12.695,0.501,1.0,8.102,,32.0,14.4,0.031,1.0,14.295,0.093,1.0,12.353,0.45,1.0,8.453,0.508,1.0,14.115,0.029,1.0,14.106,0.091,1.0,12.126,0.439,1.0,8.085,0.456,1.0,13.964,0.029,1.0,14.034,0.098,1.0,11.973,0.449,1.0,7.792,0.429,1.0,13.893,0.032,1.0,14.036,0.112,1.0,11.88,0.479,1.0,7.615,0.441,17.0,13.855,0.035,1.0,14.079,0.132,1.0,11.86,0.539,1.0,7.584,0.511,17.0,15.3,0.158,0.032,0.726,23.0,4.44,55364.35175578,55554.2045005,55451.42556096,14.895,0.354,0.084,0.796,17.0,1.57,55364.35175578,55554.2045005,55480.20394174,12.369,1.252,0.347,0.862,7.0,0.08,55364.35175578,55365.34396899,55364.86568916,9.481,1.83,0.508,0.548,8.0,0.02,55364.35175578,55365.34396899,55364.86568916,35.0,82.0,-63.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10998609262064.0,182.741,-0.13542,0.345,0.331,PG+PG
14,15.0,3.100614,133.861759,179.083,-0.20491,5.0,J115620.05-001219.8,179.083581,-0.2055068,0.0432,0.0417,-0.009,274.8368187,59.6263269,179.2409314,-0.5530696,488.879,1509.947,1.7841000013510226e+18,1784p000_ac51-022494,1784p000_ac51,22494.0,12.185,0.024,45.1,24.05,12.072,0.023,46.4,6.214,11.369,0.182,6.0,0.9075,8.973,,-0.2,0.9194,10.21,1.0,0.0,0.0,0.002,0.0,0.0,0900,179.0835816,-0.2055146,0.0429,0.0418,-0.0073,28.0,53.0,219.0,54.0,24.01,6.225,0.9075,0.9194,10.2,1N001,0000,,5.0,00nn,AABU,7.0,1100,25.0,25.0,25.0,25.0,0.0,13.0,0.0,13.0,25.649,25.494,13.911,13.913,0.0,,0.0,,0.0,,0.0,,1.7841000013510226e+18,0.0,2117.4,46.997,18.104,3.257,0.178,935.96,20.184,44.126,4.193,0.087,449.28,75.502,3042.847,30.524,7.076,-4.4038,20.414,1045.877,12.145,2.43,11.981,0.007,0.0,0.261,11.827,0.012,16.0,0.319,10.964,0.16,0.0,0.825,8.581,,32.0,0.576,12.821,0.008,0.0,12.759,0.015,16.0,12.479,0.217,0.0,9.574,,32.0,12.242,0.007,0.0,12.146,0.012,16.0,11.789,0.16,0.0,9.157,,32.0,11.926,0.007,0.0,11.813,0.011,16.0,11.386,0.141,0.0,8.829,,32.0,11.733,0.007,0.0,11.615,0.012,16.0,11.147,0.139,0.0,8.557,,32.0,11.606,0.007,1.0,11.487,0.012,17.0,11.023,0.148,0.0,8.316,,32.0,11.514,0.007,1.0,11.397,0.013,17.0,10.988,0.167,1.0,8.098,,32.0,11.444,0.007,1.0,11.33,0.014,17.0,10.988,0.192,1.0,7.9,,32.0,11.387,0.008,1.0,11.276,0.015,17.0,10.965,0.213,1.0,7.716,,32.0,12.185,0.052,0.01,0.835,24.0,12.84,55361.30864041,55551.2950799,55452.55244396,12.065,0.036,0.007,0.858,24.0,1.86,55361.30864041,55551.2950799,55452.55244396,11.373,0.463,0.128,0.817,12.0,0.21,55361.30864041,55362.30085529,55361.83786541,,,,0.837,3.0,0.21,55361.30864041,55362.30085529,55361.83786541,0.0,-10.0,71.0,0.0,0.0,0.0,0.68,13.89,0.8,65.0,11.811,0.007,0.0,13.89,0.8,65.0,11.694,0.011,16.0,13.89,0.8,65.0,11.267,0.14,0.0,17.55,0.88,65.0,,,,250463666.0,0.492,-120.4,1.0,14.621,0.105,13.947,0.129,13.408,0.108,10445493413669.0,179.083,-0.20490999999999998,0.107,0.645,PG+PG
15,16.0,4.101424,97.246113,222.502,0.81555,5.0,J145000.84+004855.4,222.5035103,0.8154063,0.0864,0.09,-0.0052,355.1335229,51.2526261,219.7990894,16.3665788,1656.011,217.851,2.2231015013510057e+18,2223p015_ac51-005587,2223p015_ac51,5587.0,15.224,0.035,31.2,2.808,15.077,0.076,14.2,1.093,12.175,,1.6,0.9493,8.879,,1.0,1.054,1.553,1.0,0.0,0.0,0.0,0.0,0.0,0000,222.5035103,0.8154063,0.0968,0.099,-0.0035,0.0,164.0,0.0,171.0,2.808,1.093,0.9493,1.054,1.553,1N000,0000,,0.0,00nn,AAUU,3.0,0000,34.0,34.0,15.0,34.0,0.0,24.0,0.0,24.0,33.325,33.236,23.938,23.789,0.0,,0.0,,0.0,,0.0,,2.2231015013510057e+18,0.0,129.0,4.1401,15.58,3.15,0.061,58.766,4.1407,40.717,4.108,0.301,95.219,59.312,2595.183,31.676,6.968,14.376,15.054,818.207,11.069,1.908,14.375,0.017,1.0,0.261,14.396,0.065,1.0,0.319,12.47,,32.0,0.825,8.361,,32.0,0.576,15.364,0.024,1.0,15.431,0.09,1.0,13.511,,32.0,9.42,,32.0,14.636,0.017,1.0,14.715,0.065,1.0,13.295,,32.0,8.937,,32.0,14.1,0.014,1.0,14.227,0.054,1.0,13.128,,32.0,8.556,,32.0,13.666,0.012,1.0,13.837,0.047,1.0,12.897,,32.0,8.247,,32.0,13.379,0.011,1.0,13.561,0.044,1.0,12.69,,32.0,8.005,,32.0,13.225,0.011,1.0,13.403,0.045,1.0,12.51,,32.0,7.761,,32.0,13.141,0.012,1.0,13.316,0.048,1.0,12.348,,32.0,7.535,,32.0,13.079,0.013,1.0,13.267,0.053,1.0,12.198,,32.0,7.373,,32.0,15.227,0.148,0.025,0.806,33.0,3.1,55224.9869563,55592.5574781,55396.85066317,15.093,0.461,0.079,0.704,33.0,4.41,55224.9869563,55592.5574781,55396.85066317,13.075,2.13,0.435,0.747,15.0,0.0,55224.9869563,55406.09365199,55315.48526323,10.068,4.775,0.975,0.693,12.0,0.09,55224.9869563,55406.09365199,55315.48526323,-20.0,-13.0,13.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,14912829878160.0,222.502,0.81555,0.447,0.496,PG+PG
16,17.0,0.279951,-42.318424,222.238,2.38034,5.0,J144857.08+022249.4,222.2378676,2.3803975,0.0685,0.0721,-0.0053,356.6330598,52.542481,219.0314459,17.7741443,2351.581,350.184,2.2231030013510054e+18,2223p030_ac51-005473,2223p030_ac51,5473.0,14.751,0.03,36.6,0.9262,14.703,0.058,18.8,0.9217,12.463,,0.7,0.9093,9.122,,0.1,0.928,0.9198,1.0,0.0,0.0,0.0,0.0,0.0,0000,222.2378667,2.3803989,0.0703,0.0738,0.0042,-88.0,102.0,140.0,112.0,0.9224,0.9228,0.9093,0.928,0.9189,1N000,0000,,0.0,00nn,AAUU,3.0,0000,36.0,36.0,29.0,36.0,0.0,23.0,0.0,23.0,38.314,38.194,25.685,26.158,0.0,,0.0,,0.0,,0.0,,2.2231030013510054e+18,0.0,199.38,5.443,14.132,2.876,0.042,82.938,4.407,39.626,3.914,0.28,40.891,61.525,2514.261,31.883,5.961,1.9114,16.834,789.245,11.487,3.323,14.695,0.022,0.0,0.261,14.676,0.068,0.0,0.319,12.18,,32.0,0.825,8.728,,32.0,0.576,15.344,0.022,0.0,15.44,0.073,0.0,13.405,,32.0,9.739,,32.0,14.956,0.022,0.0,14.995,0.068,0.0,13.005,,32.0,9.304,,32.0,14.818,0.024,1.0,14.861,0.079,1.0,12.713,,32.0,8.958,,32.0,14.762,0.028,1.0,14.868,0.098,1.0,12.56,,32.0,8.662,,32.0,14.727,0.032,1.0,14.943,0.126,1.0,12.45,,32.0,8.4,,32.0,14.678,0.035,1.0,15.069,0.167,1.0,12.271,,32.0,8.104,,32.0,14.614,0.039,1.0,15.234,0.226,1.0,12.105,,32.0,7.767,,32.0,14.546,0.042,1.0,15.447,0.317,1.0,11.953,,32.0,7.493,,32.0,14.745,0.106,0.018,0.832,35.0,4.56,55224.32505282,55591.89595686,55407.00841343,14.687,0.28,0.047,0.868,35.0,2.57,55224.32505282,55591.89595686,55407.00841343,14.672,7.99,1.666,0.621,9.0,0.05,55224.32505282,55405.30008384,55318.71811895,12.243,,,0.511,11.0,0.07,55224.32505282,55405.30008384,55318.71811895,-3.0,33.0,26.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,14916093788377.0,222.238,2.3803400000000003,0.562,0.207,PG+PG
17,18.0,1.522633,-64.57295,219.305,1.41623,5.0,J143713.18+012459.0,219.3049479,1.4164116,0.0644,0.0644,-0.007,351.9956745,53.8899484,216.4411158,15.9365598,2109.792,1791.334,2.1931015013510323e+18,2193p015_ac51-032380,2193p015_ac51,32380.0,14.45,0.028,38.2,1.298,14.244,0.044,24.6,0.956,12.254,,0.8,0.8539,8.913,,0.8,1.047,1.072,1.0,0.0,0.0,0.0,0.0,0.0,0000,219.304949,1.4164107,0.0662,0.0657,-0.0075,-61.0,80.0,56.0,84.0,1.299,0.9543,0.8539,1.047,1.072,1N000,0000,,0.0,00nn,AAUU,3.0,0200,41.0,41.0,37.0,37.0,0.0,19.0,0.0,20.0,43.459,40.228,22.97,22.586,0.0,,0.0,,0.0,,0.0,,2.1931015013510323e+18,0.0,263.07,6.8866,16.676,3.055,0.0,126.57,5.141,54.448,4.354,0.348,58.392,70.162,2590.762,31.851,6.376,12.616,15.264,825.395,10.71,2.103,14.285,0.016,0.0,0.261,14.182,0.056,0.0,0.319,12.138,,32.0,0.825,8.895,,32.0,0.576,14.985,0.017,0.0,14.97,0.062,0.0,13.404,,32.0,9.754,,32.0,14.546,0.016,0.0,14.501,0.056,0.0,12.963,,32.0,9.471,,32.0,14.362,0.017,1.0,14.32,0.061,1.0,12.582,,32.0,9.148,,32.0,14.26,0.019,1.0,14.246,0.071,1.0,12.231,,32.0,10.182,,32.0,14.177,0.02,1.0,14.207,0.083,1.0,11.943,,32.0,8.425,,32.0,14.093,0.022,1.0,14.187,0.096,1.0,11.767,,32.0,8.144,,32.0,14.006,0.024,1.0,14.169,0.11,1.0,11.654,,32.0,7.962,,32.0,13.92,0.025,1.0,14.145,0.124,1.0,11.533,,32.0,7.749,,32.0,14.457,0.088,0.014,0.767,40.0,7.51,55222.20792934,55589.64793053,55449.16091438,14.243,0.154,0.025,0.748,36.0,0.13,55222.20792934,55589.64793053,55434.28233657,13.587,4.233,0.971,0.612,10.0,0.01,55222.20792934,55402.78618381,55326.648872,10.25,5.171,1.156,0.692,9.0,0.06,55222.20792934,55402.78618381,55321.45329846,-1.0,-10.0,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1259188903.0,0.717,-64.6,1.0,16.248,0.115,15.841,0.151,15.114,0.16,14926179947702.0,219.305,1.4162299999999999,0.40299999999999997,0.15,PG+PG
